,movie_id,title,tags
3406,8879,Pale Rider,a small gold mine camp terroris ruthless land owner want take land . clint eastwood arriv ride pale hors young girl pray god help miner . he reveal preacher mysteri possibl otherworldli origin team miner defeat land owner corrupt sheriff . gunsling showdown marshal blackmail mine settler goldminingtown violenc killer preacher goldmin strangeperson romanc western clinteastwood michaelmoriarti carriesnodgress clinteastwood
3407,13001,Stargate: The Ark of Truth,"sg-1 search ancient weapon could help defeat ori , discov may ori 's home galaxi . as ori prepar send ship milki way attack earth , sg-1 travel ori galaxi aboard odyssey . the intern oversight committe plan sg-1 find distant galaxi fight two power enemi . wormhol spacetravel supernaturalpow spaceship alien adventur sciencefict benbrowd amandatap christopherjudg robertc.coop"
3408,9571,Dazed and Confused,"the adventur group texa teen last day school 1976 , center student randal floyd , move easili among stoner , jock geek . floyd star athlet , also like smoke weed , present conundrum footbal coach demand sign `` drug '' pledg . 1970 texa highschool comedi comingofag summer teenag perioddrama greatsoundtrack comedi drama jasonlondon rorycochran wileywiggin richardlinklat"
3409,13649,High School Musical 2,"the east high wildcat readi time live . troy ( zac efron ) thrill ’ offer job countri club , ’ part sharpay ’ ( ashley tisdal ) plot lure away gabriella ( vanessa hudgen ) . how turn ? all question answer night club ’ talent show . music music summer teenag summerjob countryclub comedi drama famili music zacefron vanessahudgen ashleytisdal kennyortega"
3410,325373,Two Lovers and a Bear,"set small town near north pole road lead nowher , stori follow roman luci , two burn soul come togeth make leap life inner peac . smalltown lover bear northpol drama romanc danedehaan tatianamaslani gordonpins kimnguyen"
3411,334527,Criminal Activities,four young men make riski invest togeth put troubl mob . mobster moneyproblem borrow troubl classmat invest bűnösutakon thriller crime drama dansteven johntravolta michaelpitt jackieearlehaley
3412,2211,Aimee & Jaguar,"berlin 1943/44 ( `` the battl berlin '' ) . felic , intellig courag jewish woman live fals name , belong underground organ . lilli , devot mother four , though occasion unfaith wife , desper love . an unusu passion love blossom despit danger persecut nightli bomb raid . the gestapo felic 's trail . her friend flee , decid sit war lilli . one hot day august 1944 , gestapo wait lilli 's flat ... berlin jew forbiddenlov lesbianrelationship homosexu lesbianinterest drama histori romanc mariaschrad julianeköhl johannawokalek maxfärberböck"
3413,13919,The Chumscrubber,"the chumscrubb dark comedi live peopl live upper-class suburbia . it begin dean stiffl find bodi friend , troy . he n't bother tell adult know wo n't care . everyon town self consum worri anyth els . and everybodi form drug get day . suicid fathersonrelationship surreal independentfilm parallelworld comedi drama jamiebel camillabel justinchatwin arieposin"
3414,14576,Shade,"tiffani , charli vernon con artist look ant typic scam . they figur good way take dean `` the dean '' steven , well-known cardsharp , rig game . howev , first need enough money enter game steven , decid strike deal fellow crook larri jen scam local gangster -- turn bad idea . [ ] action thriller crime stuarttownsend gabrielbyrn thandienewton damiannieman"
3415,82505,House at the End of the Street,"a mother daughter move new town find live next door hous young girl murder parent . when daughter befriend surviv son , learn stori far . motherdaughterrelationship crossdress violenc mothersonrelationship fathersonconflict horror thriller jenniferlawr maxthieriot elisabethshu marktonderai"
3416,46738,Incendies,"a mother 's last wish send twin jeann simon journey middl east search tangl root . adapt wajdi mouawad 's acclaim play , incendi tell power move tale two young adult ' voyag core deep-root hatr , never-end war endur love . prison middleeast rape muslim militia interpret son christian orphanag swimmingpool massacr checkpoint politicalassassin twin drama war mysteri lubnaazab mélissadésormeaux-poulin maximgaudett denisvilleneuv"
3417,38970,"Remember Me, My Love","the stori normal italian famili come dream lost possibl want realiz . carlo giulia marri coupl given aspir order live averag life . their 19-year-old son , paolo , troubl find ident , 18-year-old daughter , valentina , alreadi figur use sex advantag . the famili goe crisi carlo begin affair , giulia attempt seduc director local stage product , valentina best land audit tv show erotic drama comedi romanc fabriziobentivoglio lauramorant monicabellucci gabrielemuccino"
3418,41009,Perrier’s Bounty,a gangster name perrier look exact reveng trio fugit respons accident death one croni . suspens action comedi crime drama cillianmurphi brendangleeson jimbroadb ianfitzgibbon
3419,7347,Elite Squad,"in 1997 , visit pope rio de janeiro , captain nascimento bope ( special polic oper battalion ) assign elimin risk drug dealer danger slum nearbi pope intend lodg . slum policebrut brazilian warondrug riodejaneiro drugtraff drugdeal torturebythepolic specialforc lawenforc drama action crime wagnermoura caiojunqueira andréramiro josépadilha"
3420,250546,Annabelle,"john form found perfect gift expect wife , mia - beauti , rare vintag doll pure white wed dress . but mia 's delight annabel n't last long . on one horrif night , home invad member satan cult , violent attack coupl . spill blood terror leav behind . the cultist conjur entiti malevol noth compar sinist conduit damn ... annabel . prequel evildol killerdol spinoff doll demonicpossess killertoy toycomestolif horror annabellew wardhorton tonyamendola johnr.leonetti"
3421,38415,Bran Nue Dae,"in summer 1965 young man fill life idyl old pearl port broom - fish , hang mate girl . howev mother return religi mission school . after punish act youth rebellion , run away mission journey ultim lead back home . music womandirector comedi drama foreign romanc rockymckenzi geoffreyrush jessicamauboy rachelperkin"
3422,650,Boyz n the Hood,boyz n hood popular success film social critic john singleton condit south central lo angel teenag involv gun fight drug deal daili basi . streetgang blackpeopl rapmus hip-hop streetwar rapper violenceinschool losangel crime drama laurencefishburn cubagoodingjr . icecub johnsingleton
3423,16620,La Bamba,biograph stori rise nowher singer ritchi valen whose life cut short plane crash . music death dyingyoung nostalg mexicanamerican risingstar maritalrap drama music loudiamondphillip daniellevonzerneck elizabethpeña luisvaldez
3424,25113,The Four Seasons,"three middle-ag wealthi coupl take vacat togeth spring , summer , autumn winter . along way treat mid-lif , marit , parent crise . [ ] comedi drama romanc alanalda carolburnett lencari alanalda"
3425,11033,Dressed to Kill,"a mysteri , tall , blond woman , wear sunglass murder one psychiatrist 's patient , 's prostitut wit . transvest taxi prostitut subway shower one-nightstand manipul nightmar seduct photographi friendship assault alterego murder stalk violenc psychiatrist interrog desir guilt extramaritalaffair hitchcockian straightrazor exhibition elev darksecret whiteglov horror mysteri thriller michaelcain angiedickinson nancyallen briandepalma"
3426,34723,The Adventures of Huck Finn,"climb aboard extraordinari version mark twain 's sweep adventur walt disney present the adventur huck finn , star elijah wood ( the lord ring ) . direct stephen sommer ( the mummi , the mummi return ) , 's unforgett saga mischiev youngster runaway slave southernacc wantedman lynchmob reflectioninwat lesson noseble bloodhound fakeacc gravedig action adventur drama famili elijahwood courtneyb.v robbiecoltran stephensomm"
3427,9430,Go,"told three perspect , stori bunch young californian tri get cash , deal drug , score money sex la vega , gener experi rush life . ecstasi drugdeal drug referencetofamilycircu high bisexualman multiplestorylin crime comedi thriller sarahpolley katieholm jaymohr dougliman"
3428,8998,Friends with Money,"after quit lucr job , olivia find unsur futur relationship success wealthi friend . midlifecrisi marriag money divorc fashion womandirector comedi drama romanc catherinekeen jasonisaac timmsharp nicoleholofcen"
3429,10514,The Andromeda Strain,"when virtual resid piedmont , new mexico , found dead return earth space satellit , head us air forc 's project scoop declar emerg . a group emin scientist led dr. jeremi stone scrambl secur laboratori tri first isol life form determin two peopl piedmont - old alcohol six-month-old babi - surviv . the scientist method studi alien life form unawar alreadi mutat present far greater danger lab , equip nuclear self-destruct devic design prevent escap danger biolog agent .. nasa newmexico biologicalweapon epilepsi secretlab alienphenomenon chemistri biolog suspens nuclearthreat scienc sciencefict thriller arthurhil davidwayn jamesolson robertwis"
3430,10496,Bats,genet mutat bat escap 's bat expert local sheriff stop . mutat bat attack closedmin batattack boyeaten horror thriller loudiamondphillip dinamey bobgunton louismorneau
3431,1591,Nowhere in Africa,"a jewish woman name jettel redlich flee nazi germani daughter regina , join husband , walter , farm kenya . at first , jettel refus adjust new circumst , bring set china dish even gown . while regina adapt readili new world , form strong bond father 's cook , african name owuor . lossoffamili emigr worldwarii jew nationalsoci kenia onlychild farm marriagecrisi captur womandirector emigr drama julianeköhl merabninidz sidedeonyulo carolinelink"
3432,76025,Shame,"brandon new yorker shun intimaci women feed desir compuls addict sex . when wayward younger sister move apart stir memori share pain past , brandon 's insular life spiral control . pornographi brothersisterrelationship sexaddict newyorkc thirtysometh sexaddict drama michaelfassbend careymulligan jamesbadgedal stevemcqueen"
3433,4836,Layer Cake,"when seemingli straight-forward drug deal goe awri , xxxx break die-hard rule turn heat , outwit old regim come top , save skin ... kidnap ecstasi drugtraff drugmul hitman missionofmurd plannedmurd drugsmuggl exit murder drama thriller crime danielcraig tomhardi colmmeaney matthewvaughn"
3434,14631,The Work and the Glory II: American Zion,"`` the work the glori : american zion '' set stori fiction steed famili histor factual backdrop mormon peopl 's move west . divid divers reaction nascent ideolog , steed struggl hold togeth strength convict filial bond test . the stir narr faith led persecut peopl missouri beyond one poignant untold tale american histori . it account valiant struggl exercis right promis fledgl nation . `` the work glori : american zion '' unearth stori passion behind movement eventu launch largest american migrat colon west : vision promis land america . [ ] drama samhen brendastrong ericjohnson sterlingvanwagenen"
3435,87499,The East,an oper elit privat intellig firm find prioriti irrevoc chang task infiltr anarchist group known execut covert attack upon major corpor . secretorgan murder environment vanityfilm eco-terrorist multiplefeloni drama thriller britmarl alexanderskarsgård ellenpag zalbatmanglij
3436,18923,A Home at the End of the World,"three friend form bond year , johnathan gay , clare straight bobbi neither , instead love peopl love . as live go tension tear culmin strong yet fragil friendship three . gay aid basedonnovel arthous tantrum bisexu lgbt romanc drama colinfarrel dallasrobert robinwright michaelmay"
3437,26665,Aberdeen,"kaisa scot , success london lawyer , snort coke one-night stand stranger . her mother call aberdeen stori beg fli norway collect alcohol dad n't seen year . alcohol cocain daughter roadtrip independentfilm lawyer drama comedi foreign stellanskarsgård lenaheadey ianhart hanspettermoland"
3438,28089,The Messenger,"will montgomeri ( ben foster ) , u.s. armi staff sergeant return home iraq , assign armi ’ casualti notif servic . montgomeri partner captain toni stone ( woodi harrelson ) , give notic famili fallen soldier . the sergeant drawn olivia pitterson ( samantha morton ) , deliv news husband ’ death . independentfilm wound soldier iraqwar drama histori benfost woodyharrelson jenamalon orenmoverman"
3439,62255,Tracker,"an ex-boer war guerrilla new zealand sent bring back maori accus kill british soldier . gradual grow know respect one anoth poss , led british command offic close behind sole intent see maori hang . written filmfind 1903 . a guerilla fighter south african boer war call arjan ( winston ) take manhunt maori seaman kereama ( morrison ) , accus murder british soldier . what follow cat mous pursuit vari landscap nz hunter hunte test bushcraft wit . written anonym [ ] action drama thriller adventur raywinston temueramorrison andyanderson iansharp"
3440,5708,Control,"control biographi joy divis lead singer ian curti , take stori schoolboy day 1973 suicid eve band 's first american tour 1980. manchesterc medicin newlov epilepsi wife punk recordingcontract recordproduc recordlabel music independentfilm extramaritalaffair musicband drama samriley samanthamorton alexandramarialara antoncorbijn"
3441,218,The Terminator,"in post-apocalypt futur , reign tyrann supercomput teleport cyborg assassin known `` termin '' back 1984 kill sarah connor , whose unborn son destin lead insurg 21st centuri mechan hegemoni . meanwhil , human-resist movement dispatch lone warrior safeguard sarah . can stop virtual indestruct kill machin ? savingtheworld artificialintellig rebel cyborg shotgun killerrobot sunglass dystopia carchas lasergun urbanset futurewar action thriller sciencefict arnoldschwarzenegg michaelbiehn lindahamilton jamescameron"
3442,338,"Good bye, Lenin!",an affection refresh east/west-germani comedi boy ’ mother coma berlin wall fell wake must tri keep learn happen ( sinc avid communist support ) avoid shock could lead anoth heart attack . bureaucraci berlinwal policest coma lossofmoth wifehusbandrelationship patriot germandemocraticrepubl social newsbroadcast lossoffath lenin singl filmescontraocomunismo comedi drama romanc danielbrühl katrinsass chulpankhamatova wolfgangbeck
3443,21641,The Damned United,"take leed unit , brian clough 's abras approach clear dislik player ' dirti style play make certain go friction . glimps earlier career help explain hostil previou manag don revi much miss right-hand man peter taylor england leedsunit sport brighton soccer cup derbycounti manag soccerteam drama michaelsheen timothyspal colmmeaney tomhoop"
3444,10925,The Return of the Living Dead,"when bumbl pair employe medic suppli warehous accident releas deadli ga air , vapor caus dead re-anim go rampag seek favorit food : brain ! femalenud crematorium nuditi punk compani independentfilm undead decapit zombi paramed attic cemetari dismember warehous stair nightofthelivingdead walkingdead louisvil comedi horror clugulag jameskaren doncalfa dano'bannon"
3445,2293,Mallrats,"both dump girlfriend , two best friend seek refug local mall . sex gameshow slacker shop mall ex-boyfriendex-girlfriendrelationship jayandsilentbob silentman coke bandlead aftercreditssting romanc comedi jasonle jeremylondon shannendoherti kevinsmith"
3446,621,Grease,"australian good girl sandi greaser danni fell love summer . but unexpectedli discov 're high school , abl rekindl romanc despit eccentr friend ? flyingcar streetgang run graduat music rivalri gossip makeov basedonstagemus automobilerac nostalg greaser wolfwhistl schooldanc animatedcredit pepral wrongsideofthetrack moon schoolprincip romanc johntravolta olivianewton-john stockardchan randalkleis"
3447,792,Platoon,"as young naiv recruit vietnam , chri taylor face moral crisi confront horror war dualiti man . famousscor hero mine vietnamwar villag gore jungl fword soldier battl combat 1960 drama war action tombereng charliesheen willemdafo oliverston"
3448,1777,Fahrenheit 9/11,michael moor 's view happen unit state septemb 11 ; bush administr allegedli use tragic event push forward agenda unjust war afghanistan iraq . usapresid jihad saudiarabia waronterror iraq govern war steelhelmet conspiracytheori documentari robertdeniro michaelmoor georgew.bush michaelmoor
3449,642,Butch Cassidy and the Sundance Kid,"in late 1890 wyom , butch cassidi affabl , clever talk leader outlaw hole wall gang . hi closest companion lacon dead-shot 'sundanc kid ' . as west rapidli becom civil , law final catch butch , sundanc gang . chase doggedli special poss , two decid make way south america hope evad pursuer . wyom historicalfigur lootshar histori drama western crime paulnewman robertredford katharineross georgeroyhil"
3450,433,Mary Poppins,"the movi combin divert stori , song , color sequenc live action blend movement anim figur . mari poppin kind super-nanni fli umbrella respons request bank children proce put thing right aid rather extraordinari magic power fli . londonengland danc parentskidsrelationship bank brothersisterrelationship famousscor confid nanni laugh magic chimneysweep music liveactionandanim comedi famili fantasi julieandrew dickvandyk davidtomlinson robertstevenson"
3451,16619,Ordinary People,"beth , calvin , son conrad live aftermath death son . conrad overcom grief misplac guilt extent suicid attempt . he therapi . beth alway prefer brother difficulti support conrad . calvin trap two tri hold famili togeth . posttraumaticstressdisord depress suicideattempt grief dysfunctionalfamili guilt deathofson griev drama donaldsutherland marytylermoor juddhirsch robertredford"
3452,1725,West Side Story,"in slum upper west side manhattan , new york , gang polish-american teenag call jet compet rival gang recent immigr puerto rican , shark , `` '' neighborhood street . tension high gang two kid , one rival gang , fall love lead tragedi . slum streetgang loveatfirstsight showdown puertorican immigr highway forbiddenlov music rivalri feud interracialrelationship sondheim attemptedrap policeman basedonstagemus obsessivelov liftingfemaleinair younglov moderndayadapt shakespeareinmoderndress crime drama music nataliewood richardbeym russtamblyn robertwis jeromerobbin"
3453,11977,Caddyshack,"at exclus countri club , ambiti young caddi , danni noonan , eagerli pursu caddi scholarship hope attend colleg , turn , avoid job lumber yard . in order succeed , must first win favour elitist judg smail , caddi golf tournament smail sponsor . golf underwear sport golfcours gopher comedi chevychas rodneydangerfield tedknight haroldrami"
3454,20322,The Brothers,"thi stori four african-american `` yuppi '' ( banker , doctor , lawyer , `` playboy '' ) call `` the brother '' . when playboy get engag , three friend find come term issu commit honesti ... independentfilm trackandfield gangsterrap comedi drama romanc morrischestnut d.l.hughley billbellami garyhardwick"
3455,16158,The Wood,"in panicki , uncertain hour wed , groom prenupti jitter two best friend reminisc grow togeth middle-class african-american neighborhood inglewood , california . flash back twenty-someth trio 's childhood exploit , memori captur mood nostalgia '80 era . [ ] comedi drama romanc omarepp richardt.jon tayedigg rickfamuyiwa"
3456,629,The Usual Suspects,"held l.a. interrog room , verbal kint attempt convinc fed mythic crime lord , keyser soze , exist , also respons draw four partner multi-million dollar heist end explos san pedro harbor – leav survivor . verbal lure interrog incred stori crime lord 's almost supernatur prowess . law rel theft crimin criminalmastermind hungarian sibl drama crime thriller stephenbaldwin gabrielbyrn chazzpalminteri bryansing"
3457,10160,A Nightmare on Elm Street 5: The Dream Child,"alic , surviv previou instal nightmar seri , find deadli dream freddi krueger start . thi time , taunt murder strike sleep mind alic 's unborn child . hi intent `` born '' real world . the one stop freddi dead mother , alic free spirit time save son ? nun babi monster asylum nightmar supernatur resurrect vision tortur pregnanc birth disfigur fetu womb dream horror thriller robertenglund lisawilcox erikaanderson stephenhopkin"
3458,11452,National Lampoon’s Van Wilder,"van wilder attend colleg far mani year scare graduat , van ’ father eventu realiz go . when stop pay son 's tuition fee , van must come money want stay colleg , friend come great fund-rais idea – throw parti . howev , colleg magazin find report , gwen sent stori van wilder , thing get littl complic . malenud femalenud sex colleg lockerroom doggystyl flirt exposé pug bonbon fraternitypledg greeklett lax comedi romanc ryanreynold tarareid timmatheson waltbeck"
3459,12163,The Wrestler,"age wrestler randi `` the ram '' robinson long past prime still readi rarin ' go pro-wrestl circuit . after particularli brutal beat , howev , randi hang tight , pursu seriou relationship long-in-the-tooth stripper , tri reconnect estrang daughter . but ca n't resist lure ring readi comeback . supermarket heartattack ambit daughter wrestl sport stripper steroid fame barbedwir wrestler redempt drama romanc mickeyrourk marisatomei evanrachelwood darrenaronofski"
3460,32275,Duel in the Sun,"beauti half-bre pearl chavez becom ward dead father 's first love find torn son , one good bad . halfbre western jenniferjon josephcotten gregorypeck kingvidor"
3461,13785,Best in Show,"the tension palpabl , excit mount headi scent competit air hundr eager contest across america prepar take part undoubtedli one greatest event live -- mayflow dog show . the canin contest owner wondrous divers great countri bred . illinoi petshop poodl independentfilm mockumentari terrier kimono comedi jaybrazeau parkerposey michaelhitchcock christopherguest"
3462,1103,Escape from New York,"in 1997 , island manhattan wall turn giant maximum secur prison within countri 's worst crimin left form anarch societi . howev , presid unit state crash land island , author turn former soldier current convict , snake plissken , rescu . taxi streetgang usapresid warveteran hostag kidnap liberationofprison antihero gangsterboss dystopia policeoper attempttoescap cyberpunk reluctanthero sciencefict action kurtrussel leevancleef ernestborgnin johncarpent"
3463,36739,School Daze,in south unit state take place confront two group student differ idea abl accept one opon . music comedi drama samuell.jackson laurencefishburn giancarloesposito spikele
3464,14144,Daddy Day Camp,"seek offer son satisfi summer camp experi elud child , oper neighborhood daycar center open camp , face financi hardship stiff competit rival camp . competit grandfathergrandsonrelationship vomit summercamp toilet rivalri colonel comedi famili cubagoodingjr . tamalajon paulra fredsavag"
3465,10622,Mr. Nice Guy,a chines chef accident get involv news report film drug bust went awri chase gang tri get video tape . journalist martialart cook drugdeal crime action comedi jackiechan richardnorton mikile sammohung
3466,13370,A Mighty Wind,"in `` a mighti wind '' , director christoph guest reunit team `` best in show '' `` wait guffman '' tell tell stori 60's-era folk musician , inspir death former manag , get back stage one concert new york citi 's town hall . mockumentari folksing comedi music bobbalaban christopherguest johnmichaelhiggin christopherguest"
3467,11191,Mystic Pizza,three teenag girl come age work pizza parlor mystic connecticut . independentfilm commit lobster portugueseamerican comedi drama romanc annabethgish juliarobert lilitaylor donaldpetri
3468,10215,Sliding Doors,"gwyneth paltrow play london publicist helen , effortlessli slide parallel storylin show happen catch train back apart . love . romant entangl . decept . trust . friendship . comedi . all come focu two stori shift back forth , overlap surprisingli converg . doublelif commerci fantasi chanc market timetravel inflagranti ambiguousend alternativer comedi drama fantasi romanc gwynethpaltrow johnhannah johnlynch peterhowitt"
3469,25066,Tales from the Hood,a strang funer director tell four strang tale horror african american focu three drug dealer trap place busi . prison childabus kukluxklan policebrut ghetto antholog evildol murder hood dirtycop funeralhom crime horror thriller clarencewilliamsiii corbinbernsen davidalangri rustycundieff
3470,1523,The Last King of Scotland,"young scottish doctor , nichola garrigan decid 's time adventur finish formal educ , decid tri luck uganda , arriv downfal presid obot . gener idi amin come power ask garrigan becom person doctor . dictat 1970 gener kidnap naiveti luxuri oscaraward charisma polygami uganda dictatorship drama forestwhitak jamesmcavoy simonmcburney kevinmacdonald"
3471,11361,Halloween 5: The Revenge of Michael Myers,"presum dead shoot-out haddonfield polic , michael myer secretli nurs back health -- return year later kill target young niec , jami . jami recov local children 's hospit attack stepmoth lose voic . her mental link evil uncl may key uproot famili tree . sheriff barn black sequel boogeyman maskedkil slasher youth psychiatrist killer kitten scyth heroin pitchfork psychotron michaelmy horror thriller donaldpleas danielleharri elliecornel dominiqueothenin-girard"
3472,92591,Bernie,"in true stori tini , rural town carthag , tx , assist funer director berni tied one town 's belov resid . everyon love appreci berni , came surpris befriend marjori nugent , affluent widow well known sour attitud fortun . until day news came marjori nugent dead time , berni tied charg murder . prisonvisit funeraldirector funeralhom amateurtheat embezzl missingpersonscas hiddencorps estrangedfamilymemb jurytri hick stockbrok corpseinfreez confessionofcrim duringcreditssting comedi crime drama jackblack shirleymaclain matthewmcconaughey richardlinklat"
3473,57612,Dolphins and Whales: Tribes of the Ocean,"thi documentari goe coral reef bahama water kingdom tonga close encount surviv tribe ocean : wild dolphin beluga , love humpback mother newborn calf , sing humpback male , orca mighti king ocean , gentl manate . little-known aspect creatur capabl sophist commun social interact . document life grace , majest yet endang sea creatur dolphin whale killerwhal imax 3d manate conserv documentari darylhannah charlotterampl jean-jacquesmantello"
3474,12509,Pollock,"in august 1949 , life magazin ran banner headlin beg question : `` jackson pollock : is greatest live painter unit state ? '' the film look back life extraordinari man , man fittingli call `` artist dedic conceal , celebr nobodi knew . '' as struggl self-doubt , engag lone tug-of-war need express want shut world , pollock began downward spiral . artist success relationshipproblem alcohol independentfilm fallinginlov drama romanc edharri marciagayharden tombow edharri"
3475,15256,200 Cigarettes,"a collect twentysometh tri cope relationship , loneli , desir individu neuros . newyear'sev independentfilm relationship womandirector lowereastsid comedi drama romanc benaffleck caseyaffleck davechappel risabramongarcia"
3476,83686,The Words,"the word follow young writer rori jansen final achiev long sought literari success publish next great american novel . there 's one catch - n't write . as past come back haunt literari star continu rise , jansen forc confront steep price must paid steal anoth man 's work , place ambit success life 's fundament three word . plagiarizedbook stolennovel plagiarizednovel aspiringwrit drama thriller bradleycoop zoesaldana jeremyiron brianklugman leesternth"
3477,80304,Casa De Mi Padre,"scheme way save father 's ranch , alvarez brother find war mexico 's fear drug lord . mexico organizedcrim druglord padr aftercreditssting duringcreditssting comedi western willferrel gaelgarcíabern génesisrodríguez mattpiedmont"
3478,28053,City Island,"the rizzo , famili n't share habit , aspir , career one anoth , find delic web lie disturb arriv young ex-con brought home vinc , patriarch famili , correct offic real life , hope actor privat . secret fetish stripper familysecret convict chubbywoman extramaritalaffair drama comedi andygarcía juliannamarguli stevenstrait raymonddefelitta"
3479,67913,The Guard,"two policemen must join forc take intern drug- smuggl gang - one , unorthodox irish policeman , straitlac fbi agent . sergeant gerri boyl eccentr small-town cop confront crass person subvers sens humor . a longtim policeman counti galway , boyl maverick moral code . he seen enough world know n't much plenti time think . when fellow polic offic disappear boyl 's small town becom key larg drug traffick investig , forc least feign interest deal humorless fbi agent wendel everett assign case . prostitut blackmail drugsmuggl ruralireland dryhumour action comedi thriller crime brendangleeson doncheadl liamcunningham johnmichaelmcdonagh"
3480,13991,College,a wild weekend store three high school senior visit local colleg campu prospect freshmen . sexual colleg girlfriend vomit celebr fratern fratparti comedi drakebel andrewcaldwel andreemoss debhagan
3481,1443,The Virgin Suicides,"a group male friend becom obsess five mysteri sister shelter strict , religi parent . michigan 1970 youth famili womandirector drama romanc jameswood kathleenturn kirstendunst sofiacoppola"
3482,8545,Little Voice,"after death father , littl voic lv becom virtual reclus , never go hardli ever say word . she sit bedroom listen father 's collect old record shirley bassey , marilyn monro variou famou femal singer . but night time , lv sing , imit great singer surpris accuraci . one night overheard one mother 's boyfriend , happen talent agent . he manag convinc talent special arrang perform local night club , sever problem aris . parentskidsrelationship voic loneli independentfilm singer cowardli carrierpigeon comedi drama brendablethyn michaelcain ewanmcgregor markherman"
3483,19556,Miss March,a young man awaken four-year coma hear virgin high-school sweetheart sinc becom centerfold one world 's famou men 's magazin . he sex-craz best friend decid take cross-countri road trip order crash parti magazin 's legendari mansion headquart win back girl . sex firsttim virgin roadtrip playboy duringcreditssting comedi romanc zachcregg trevormoor raquelalessi zachcregg trevormoor
3484,231576,Wish I Was Here,"aidan bloom , struggl actor , father husband , 35 year old still tri find purpos life . he wife bare get financi aidan pass time fantas great futurist space-knight 'd alway dream 'd littl kid . when ail father longer afford pay privat school two kid avail public school last leg , aidan reluctantli agre attempt home-school . through teach life way , aidan gradual discov part could n't find . jew independentfilm homeschool famili strugglingactor drama comedi zachbraff katehudson joeyk zachbraff"
3485,16172,Simply Irresistible,"after mother 's death , mediocr chef amanda shelton troubl attract custom famili 's restaur . while shop ingredi , given magic crab mysteri gene o'reilli . afterward , amanda 's dish suddenli becom excel , induc strong emot reaction everyon eat . tom bartlett , prepar open eateri , tri cook fall love . restaur departmentstor kitchen love crab chef irresist comedi sarahmichellegellar seanpatrickflaneri dylanbak marktarlov"
3486,13403,Hedwig and the Angry Inch,a transexu punk rock girl east berlin tour us rock band tell life stori follow ex-boyfriend/bandm stole song . transvest gay sex singer transgend glamrock selfident rockodyssey referencetok militarybrat restaurantchain lgbtinthemilitari childmolest theatricalmanag comedi music johncameronmitchel miriamshor stephentrask johncameronmitchel
3487,15797,Only the Strong,"former green beret loui steven return hometown miami complet militari servic brazil , learn old high school becom gang drug dealer . after steven use capoeira skill kick sever drug dealer school properti , kerrigan , one steven ' old teacher , see impact steven student . kerrigan give task teach capoeira hand worst at-risk student school . [ ] action markdacasco geoffreylewi staceytravi sheldonlettich"
3488,347764,Goddess of Love,enter baroqu vortex mad emot unstabl woman shatter tremend heartbreak . brian love venu ’ life thought affair anoth woman begin volatil descent dark side psychosexu insan . [ ] mysteri drama thriller horror alexiskendra elizabethsandi mondascott jonknautz
3489,13537,Shattered Glass,"fact-bas 2003 drama young journalist stephen glass , got job the new republ 1995 three year fabric least half stori wrote . [ ] drama histori haydenchristensen petersarsgaard chloësevigni billyray"
3490,20794,Novocaine,a dentist find murder suspect sexi patient seduc prescrib drug murder independentfilm drug dentist comedi crime thriller chelcieross stevemartin lauradern davidatkin
3491,31064,The Business of Strangers,"juli styron think go fire , instead discov promot . trap airport hotel , want celebr find compani young assist , paula murphi . as night progress , two women get know . they flirt , drink , lie ; person flaw reveal expos . but end night relationship turn becom complex battl power , author , wit . rape sex airport author assist power reveng independentfilm trust drama thriller juliastil stockardchan frederickwel patrickstettn"
3492,576,The Wild Bunch,"age outlaw pike bishop ( william holden ) prepar retir one final robberi . join gang , includ dutch engstrom ( ernest borgnin ) brother lyle ( warren oat ) tector gorch ( ben johnson ) , bishop discov heist setup orchestr part old partner , deke thornton ( robert ryan ) . as remain gang take refug mexican territori , thornton trail , result fierc gunfight plenti casualti underdog robberi bountyhunt texa mexicanrevolut friendship honor gang shootout soldier steamlocomot righteousrag adventur western williamholden ernestborgnin robertryan sampeckinpah"
3493,13990,The Wackness,"set new york citi swelter summer , the wack tell stori troubl teenag drug dealer , trade pot therapi session drug-addl psychiatrist . thing get complic fall one classmat , happen doctor daughter . thi coming-of-ag stori sex , drug , music take man . comingofag marijuana summer drama benkingsley famkejanssen joshpeck jonathanlevin"
3494,11583,The First Great Train Robbery,"in victorian england , master crimin make elabor plan steal shipment gold move train . publichang strongbox goldtheft britishhistori historicfigur pianoplay eyepatch horsecarriag openingactionscen unwantedkiss thriller adventur drama crime seanconneri donaldsutherland lesley-annedown michaelcrichton"
3495,18602,Morvern Callar,"follow boyfriend 's suicid , supermarket clerk morvern callar pass unpublish novel ... independentfilm womandirector drama samanthamorton kathleenmcdermott jameswilson lynneramsay"
3496,27549,Beastmaster 2: Through the Portal of Time,"mark singer return dar , warrior talk beast . dar forc travel earth stop evil brother steal atom bomb , turn nativ land desert ... well ... desert ! written jim palin basedonnovel timetravel sequel psychotron swordandsand beastmast warrior timeport gunfight swordandsorceri action adventur fantasi sciencefict marcsing kariwuhr sarahdougla sylviotabet"
3497,59728,The 5th Quarter,"in wake car crash kill brother , footbal player jon abbat lead school 's struggl team success season ever . americanfootbal lossofbroth funer sport prayer gymnasium coach basedontruestori numberintitl familyrelationship autoaccid drama aidanquinn andiemacdowel ryanmerriman rickbieb"
